7434;1;2402;05/08/2019
8755;2;205;05/08/2019
1303;2;196;06/08/2019
458;1;327;06/08/2019
2731;1;56;06/08/2019
1264;3;0;06/08/2019
8749;2;954;06/08/2019
4066;2;322;06/08/2019
9306;3;0;06/08/2019
6838;2;585;06/08/2019
7516;1;139;06/08/2019
2232;1;663;06/08/2019
7751;1;1796;06/08/2019
5869;3;0;06/08/2019
5308;3;0;06/08/2019
4432;3;0;06/08/2019
2075;1;1660;06/08/2019
6670;3;0;06/08/2019
1003;2;917;06/08/2019
1387;2;844;06/08/2019
1284;1;214;06/08/2019
2878;1;756;06/08/2019
229;2;839;06/08/2019
3050;1;2199;06/08/2019
1334;3;0;06/08/2019
7166;2;951;06/08/2019
4962;2;500;06/08/2019
366;3;0;06/08/2019
7611;3;0;06/08/2019
1856;3;0;06/08/2019
364;3;0;06/08/2019
7482;1;1294;06/08/2019
1667;3;0;06/08/2019
3854;1;763;06/08/2019
7300;2;878;06/08/2019
6614;1;144;06/08/2019
371;3;0;06/08/2019
3201;2;946;06/08/2019
7465;3;0;06/08/2019
3797;3;0;06/08/2019
925;1;2538;06/08/2019
4142;1;1594;06/08/2019
4163;3;0;06/08/2019
3128;3;0;06/08/2019
1197;3;0;06/08/2019
3194;1;2295;06/08/2019
5917;2;949;06/08/2019
3727;1;2908;06/08/2019
4781;3;0;06/08/2019
8846;2;682;06/08/2019
2840;1;4198;06/08/2019
2409;1;1943;06/08/2019
4904;1;2321;06/08/2019
868;3;0;06/08/2019
4827;2;354;06/08/2019
7554;2;314;06/08/2019
4286;1;2369;06/08/2019
1732;1;2010;06/08/2019
6185;3;0;06/08/2019
7831;1;1851;06/08/2019
3020;1;2145;06/08/2019
1825;1;361;06/08/2019
2347;2;717;06/08/2019
3329;1;1249;06/08/2019
4928;2;709;06/08/2019
1679;2;952;06/08/2019
7574;1;5082;06/08/2019
1143;1;630;06/08/2019
5479;3;0;06/08/2019
5486;1;2318;06/08/2019
1820;3;0;06/08/2019
4915;2;793;06/08/2019
602;1;1374;06/08/2019
6510;1;3091;06/08/2019
2592;1;4832;06/08/2019
7959;2;916;06/08/2019
7226;3;0;06/08/2019
1252;1;631;06/08/2019
8117;1;160;06/08/2019
6682;3;0;06/08/2019
684;3;0;06/08/2019
5150;3;0;06/08/2019
7067;2;825;06/08/2019
4116;3;0;06/08/2019
5179;3;0;06/08/2019
6414;1;281;06/08/2019
3558;3;0;06/08/2019
7606;2;881;06/08/2019
999;2;332;06/08/2019
5891;2;770;06/08/2019
1396;1;1020;06/08/2019
6526;3;0;06/08/2019
1416;3;0;06/08/2019
4683;1;75;06/08/2019
7076;1;221;06/08/2019
2617;1;3016;06/08/2019
5194;2;295;06/08/2019
2864;3;0;06/08/2019
1228;3;0;06/08/2019
1503;2;227;06/08/2019
6085;2;385;06/08/2019
5373;3;0;06/08/2019
4731;1;2743;06/08/2019
8256;2;215;06/08/2019
3884;1;51;06/08/2019
3738;3;0;06/08/2019
3121;1;407;06/08/2019
5374;2;743;06/08/2019
8132;1;98;06/08/2019
7061;1;2208;06/08/2019
4489;3;0;07/08/2019
1240;2;423;07/08/2019
7881;1;238;07/08/2019
5843;3;0;07/08/2019
9074;3;0;07/08/2019
2103;3;0;07/08/2019
7988;1;2553;07/08/2019
4500;2;453;07/08/2019
6414;1;95;07/08/2019
3935;2;663;07/08/2019
4573;1;1287;07/08/2019
1134;2;514;07/08/2019
4588;2;254;07/08/2019
6725;1;683;07/08/2019
5436;3;0;07/08/2019
3789;2;436;07/08/2019
6069;2;323;07/08/2019
4523;3;0;07/08/2019
6306;1;58;07/08/2019
1245;3;0;07/08/2019
2801;2;606;07/08/2019
4571;2;347;07/08/2019
7430;3;0;07/08/2019
6774;1;5136;07/08/2019
9250;3;0;07/08/2019
6207;2;331;07/08/2019
1512;1;3126;07/08/2019
3446;2;805;07/08/2019
5089;3;0;07/08/2019
5102;1;75;07/08/2019
3124;1;1693;07/08/2019
6194;2;729;07/08/2019
5755;3;0;07/08/2019
284;2;185;07/08/2019
7249;1;107;07/08/2019
2297;3;0;07/08/2019
8256;1;2396;07/08/2019
8149;3;0;07/08/2019
3158;1;2013;07/08/2019
3746;1;612;07/08/2019
2591;3;0;07/08/2019
958;1;42;07/08/2019
3241;1;506;07/08/2019
4679;3;0;07/08/2019
1443;2;637;07/08/2019
1478;3;0;07/08/2019
1912;1;4005;07/08/2019
3214;3;0;07/08/2019
9014;2;776;07/08/2019
478;3;0;07/08/2019
4122;1;820;07/08/2019
6177;3;0;07/08/2019
2416;3;0;07/08/2019
7927;1;2398;07/08/2019
8183;3;0;07/08/2019
4943;2;932;07/08/2019
2423;1;423;07/08/2019
7287;1;2178;07/08/2019
2356;3;0;07/08/2019
9101;2;91;07/08/2019
3165;3;0;07/08/2019
6986;3;0;07/08/2019
3147;2;759;07/08/2019
4962;1;3572;07/08/2019
5019;3;0;07/08/2019
5917;2;187;07/08/2019
7319;2;473;07/08/2019
280;1;274;07/08/2019
2498;3;0;07/08/2019
4754;3;0;07/08/2019
1612;3;0;07/08/2019
572;2;271;07/08/2019
8555;1;1433;07/08/2019
7317;1;3262;07/08/2019
174;2;651;07/08/2019
3487;1;182;07/08/2019
4618;3;0;07/08/2019
1353;3;0;07/08/2019
2237;3;0;07/08/2019
7205;3;0;07/08/2019
614;2;410;07/08/2019
7675;3;0;07/08/2019
4039;1;1274;07/08/2019
4426;3;0;07/08/2019
4657;2;156;07/08/2019
4015;1;2726;07/08/2019
3688;3;0;07/08/2019
6569;3;0;07/08/2019
7762;1;952;07/08/2019
6198;2;363;07/08/2019
4464;3;0;08/08/2019
8539;2;59;08/08/2019
5500;1;142;08/08/2019
9308;2;795;08/08/2019
3179;2;708;08/08/2019
1311;2;983;08/08/2019
1848;2;309;08/08/2019
4951;1;1107;08/08/2019
806;3;0;08/08/2019
8939;1;30;08/08/2019
6664;2;270;08/08/2019
4754;3;0;08/08/2019
2004;3;0;08/08/2019
3978;2;329;08/08/2019
1029;2;779;08/08/2019
4163;3;0;08/08/2019
2118;2;350;08/08/2019
129;2;873;08/08/2019
6941;3;0;08/08/2019
2476;3;0;08/08/2019
6054;1;1431;08/08/2019
8038;1;4825;08/08/2019
676;3;0;08/08/2019
5920;3;0;08/08/2019
5548;1;3068;08/08/2019
3829;1;2539;08/08/2019
2040;2;323;08/08/2019
2830;1;992;08/08/2019
8872;1;2966;08/08/2019
327;3;0;08/08/2019
7923;2;999;08/08/2019
5712;2;396;08/08/2019
2396;2;628;08/08/2019
6358;1;18;08/08/2019
7162;3;0;08/08/2019
4457;3;0;08/08/2019
8958;2;925;08/08/2019
8747;1;43;08/08/2019
2351;3;0;08/08/2019
872;2;277;08/08/2019
2817;1;2915;08/08/2019
9099;2;286;08/08/2019
3029;2;597;08/08/2019
7936;3;0;08/08/2019
6352;2;59;08/08/2019
8535;2;747;08/08/2019
8325;2;81;08/08/2019
8230;1;3941;08/08/2019
1303;3;0;08/08/2019
3518;1;1767;08/08/2019
215;3;0;08/08/2019
3372;1;519;08/08/2019
6464;1;1266;08/08/2019
9122;3;0;08/08/2019
7731;3;0;08/08/2019
8104;2;277;08/08/2019
3562;2;62;08/08/2019
7197;1;1645;08/08/2019
5630;2;117;08/08/2019
8921;3;0;08/08/2019
1229;2;143;08/08/2019
1015;1;417;08/08/2019
5369;3;0;08/08/2019
4538;2;491;08/08/2019
2773;2;297;08/08/2019
1496;1;1052;08/08/2019
3544;2;789;08/08/2019
7451;1;1042;08/08/2019
2592;1;1913;08/08/2019
3239;2;653;08/08/2019
5624;1;133;08/08/2019
7228;1;1819;08/08/2019
8669;2;139;08/08/2019
5130;3;0;08/08/2019
1368;3;0;08/08/2019
2741;1;1468;08/08/2019
1918;3;0;08/08/2019
4541;1;362;08/08/2019
9080;2;540;08/08/2019
1450;3;0;08/08/2019
7757;3;0;08/08/2019
3127;2;634;08/08/2019
1214;1;2791;08/08/2019
8149;3;0;08/08/2019
4449;1;1732;08/08/2019
9086;2;414;08/08/2019
6007;1;556;08/08/2019
7249;3;0;08/08/2019
6742;1;3768;08/08/2019
1085;1;306;08/08/2019
3290;2;228;08/08/2019
9156;1;1564;08/08/2019
8369;2;638;08/08/2019
2659;3;0;08/08/2019
5156;1;83;08/08/2019
6780;1;167;08/08/2019
3298;2;735;08/08/2019
192;1;3699;08/08/2019
1990;2;128;08/08/2019
3928;2;101;08/08/2019
5531;3;0;08/08/2019
5585;2;908;08/08/2019
5160;1;1923;08/08/2019
6257;1;2385;08/08/2019
7750;3;0;09/08/2019
9250;2;997;09/08/2019
6212;2;200;09/08/2019
3804;2;319;09/08/2019
3031;3;0;09/08/2019
212;3;0;09/08/2019
7887;1;20;09/08/2019
108;3;0;09/08/2019
3475;2;702;09/08/2019
3540;3;0;09/08/2019
7531;1;1391;09/08/2019
3454;3;0;09/08/2019
3548;3;0;09/08/2019
2984;1;43;09/08/2019
173;2;398;09/08/2019
6349;3;0;09/08/2019
6312;1;385;09/08/2019
3717;1;714;09/08/2019
7701;2;743;09/08/2019
340;2;516;09/08/2019
1443;1;3763;09/08/2019
5157;3;0;09/08/2019
4132;2;354;09/08/2019
1418;2;612;09/08/2019
9151;3;0;09/08/2019
8127;3;0;09/08/2019
8915;3;0;09/08/2019
649;2;933;09/08/2019
2185;3;0;09/08/2019
1455;3;0;09/08/2019
7165;1;11;09/08/2019
9139;3;0;09/08/2019
4857;3;0;09/08/2019
5826;1;1416;09/08/2019
1342;1;673;09/08/2019
8328;3;0;09/08/2019
7094;1;1271;09/08/2019
6673;1;1600;09/08/2019
5291;2;970;09/08/2019
2622;3;0;09/08/2019
8682;1;650;09/08/2019
5589;2;680;09/08/2019
8701;3;0;09/08/2019
8887;1;901;09/08/2019
5242;3;0;09/08/2019
4289;3;0;09/08/2019
838;2;966;09/08/2019
5925;2;906;09/08/2019
892;3;0;09/08/2019
888;1;905;09/08/2019
8946;2;915;09/08/2019
7263;3;0;09/08/2019
857;2;366;09/08/2019
4877;3;0;09/08/2019
7275;3;0;09/08/2019
1682;3;0;09/08/2019
7011;2;825;09/08/2019
1617;3;0;09/08/2019
8293;1;3098;09/08/2019
7297;3;0;09/08/2019
2426;2;984;09/08/2019
5651;1;1023;09/08/2019
1877;3;0;09/08/2019
6904;3;0;09/08/2019
1128;3;0;09/08/2019
2413;1;84;09/08/2019
1808;3;0;09/08/2019
5750;3;0;09/08/2019
8192;2;530;09/08/2019
2242;1;881;09/08/2019
1979;2;595;09/08/2019
4571;2;285;09/08/2019
4598;2;585;09/08/2019
8393;3;0;09/08/2019
7121;2;695;09/08/2019
5369;1;1210;09/08/2019
1213;1;942;09/08/2019
2748;2;163;09/08/2019
1082;2;954;09/08/2019
8811;3;0;09/08/2019
6058;1;594;09/08/2019
1416;3;0;09/08/2019
1197;2;740;09/08/2019
4483;3;0;10/08/2019
2784;1;1836;10/08/2019
933;1;1166;10/08/2019
5817;2;655;10/08/2019
5730;1;566;10/08/2019
9244;2;390;10/08/2019
2460;1;973;10/08/2019
1543;2;235;10/08/2019
627;2;213;10/08/2019
105;2;532;10/08/2019
3205;3;0;10/08/2019
7312;1;170;10/08/2019
4757;2;588;10/08/2019
3814;2;550;10/08/2019
3454;1;2381;10/08/2019
2514;2;328;10/08/2019
7341;1;1156;10/08/2019
8626;3;0;10/08/2019
3432;1;2237;10/08/2019
5044;3;0;10/08/2019
3045;1;1059;10/08/2019
644;1;2065;10/08/2019
7595;1;284;10/08/2019
1882;1;2107;10/08/2019
5917;3;0;10/08/2019
505;1;2460;10/08/2019
5106;2;664;10/08/2019
8459;1;224;10/08/2019
4733;2;645;10/08/2019
8607;3;0;10/08/2019
8249;3;0;10/08/2019
4613;2;842;10/08/2019
2374;3;0;10/08/2019
7492;1;2338;10/08/2019
4815;3;0;10/08/2019
5934;3;0;10/08/2019
7479;3;0;10/08/2019
4629;1;1348;10/08/2019
1773;1;1963;10/08/2019
2976;1;2009;10/08/2019
4311;1;32;10/08/2019
6398;1;3011;10/08/2019
4289;1;2115;10/08/2019
238;2;998;10/08/2019
1661;2;516;10/08/2019
1783;3;0;10/08/2019
8236;3;0;10/08/2019
3874;1;38;10/08/2019
2953;3;0;10/08/2019
2070;2;514;10/08/2019
7613;1;265;10/08/2019
6508;1;3345;10/08/2019
5873;3;0;10/08/2019
6924;2;63;10/08/2019
6177;3;0;10/08/2019
5815;2;161;10/08/2019
7806;1;1650;10/08/2019
4632;3;0;10/08/2019
5440;3;0;10/08/2019
1590;1;1255;10/08/2019
7471;3;0;10/08/2019
4354;2;942;10/08/2019
1341;1;814;10/08/2019
6829;2;64;10/08/2019
3778;2;730;10/08/2019
8073;1;538;10/08/2019
9010;2;607;10/08/2019
1328;3;0;10/08/2019
684;3;0;10/08/2019
2648;3;0;10/08/2019
6513;2;398;10/08/2019
7061;3;0;10/08/2019
8776;2;528;10/08/2019
8041;1;398;10/08/2019
4010;1;1157;10/08/2019
5353;1;1323;10/08/2019
3756;1;190;10/08/2019
4553;2;976;10/08/2019
4049;2;828;10/08/2019
9249;3;0;10/08/2019
3363;1;2203;10/08/2019
3619;2;481;10/08/2019
5308;1;4295;10/08/2019
7416;3;0;10/08/2019
5537;2;684;10/08/2019
3356;3;0;10/08/2019
7138;3;0;10/08/2019
5549;1;586;10/08/2019
3272;3;0;10/08/2019
6664;2;119;10/08/2019
1930;2;78;10/08/2019
4669;1;3618;10/08/2019
8877;1;736;10/08/2019
761;3;0;10/08/2019
6349;3;0;10/08/2019
7393;3;0;10/08/2019
7056;3;0;10/08/2019
4132;3;0;10/08/2019
6510;2;636;10/08/2019
8101;2;725;10/08/2019
5973;2;602;10/08/2019
6070;3;0;10/08/2019
6850;1;44;10/08/2019
8104;3;0;10/08/2019
4722;1;3838;10/08/2019
6442;1;839;10/08/2019
6557;1;1386;10/08/2019
4634;2;178;10/08/2019
3607;2;445;10/08/2019
5189;1;1145;10/08/2019
495;2;538;10/08/2019
7523;3;0;10/08/2019
771;1;350;10/08/2019
9252;2;753;10/08/2019
1021;1;1010;10/08/2019
8145;1;5478;10/08/2019
2614;1;114;10/08/2019
4506;3;0;10/08/2019
3115;2;936;10/08/2019
3589;1;29;11/08/2019
755;3;0;11/08/2019
8360;2;876;11/08/2019
2076;1;401;11/08/2019
8423;3;0;11/08/2019
9037;2;285;11/08/2019
7588;3;0;11/08/2019
5820;1;124;11/08/2019
9026;1;1457;11/08/2019
218;2;860;11/08/2019
8999;2;707;11/08/2019
4775;3;0;11/08/2019
816;3;0;11/08/2019
3128;2;537;11/08/2019
4762;1;617;11/08/2019
3575;2;214;11/08/2019
8294;2;478;11/08/2019
4704;3;0;11/08/2019
624;1;645;11/08/2019
4820;1;429;11/08/2019
7058;1;709;11/08/2019
4405;2;247;11/08/2019
3119;3;0;11/08/2019
7235;1;3123;11/08/2019
1813;2;566;11/08/2019
212;3;0;11/08/2019
7618;3;0;11/08/2019
2139;1;1120;11/08/2019
1793;2;724;11/08/2019
6268;1;1154;11/08/2019
7397;3;0;11/08/2019
5247;1;1952;11/08/2019
6662;3;0;11/08/2019
2648;3;0;11/08/2019
5303;3;0;11/08/2019
3364;2;498;11/08/2019
4040;2;851;11/08/2019
5291;3;0;11/08/2019
8084;2;957;11/08/2019
1455;3;0;11/08/2019
9216;2;425;11/08/2019
1488;1;108;11/08/2019
5625;1;1635;11/08/2019
8101;3;0;11/08/2019
5212;2;214;11/08/2019
6845;1;18;11/08/2019
6847;2;825;11/08/2019
2914;1;1905;11/08/2019
2862;2;301;11/08/2019
2790;2;507;11/08/2019
6085;2;397;11/08/2019
3884;1;3535;11/08/2019
1186;2;69;11/08/2019
1119;2;953;11/08/2019
362;3;0;11/08/2019
1171;1;1547;11/08/2019
6698;2;132;11/08/2019
1091;3;0;11/08/2019
439;2;872;11/08/2019
1253;3;0;11/08/2019
7976;3;0;11/08/2019
3769;3;0;11/08/2019
1237;2;943;11/08/2019
8801;3;0;11/08/2019
3341;1;4631;11/08/2019
420;1;316;11/08/2019
3928;2;525;11/08/2019
5702;3;0;11/08/2019
6365;2;278;11/08/2019
6349;2;127;11/08/2019
4319;3;0;11/08/2019
8597;3;0;11/08/2019
5068;3;0;11/08/2019
6337;2;161;11/08/2019
6924;3;0;11/08/2019
3185;1;3026;11/08/2019
5013;1;3415;11/08/2019
5676;2;727;11/08/2019
7282;3;0;11/08/2019
4289;2;619;11/08/2019
8586;3;0;11/08/2019
1593;1;2344;11/08/2019
5963;1;859;11/08/2019
9277;2;922;11/08/2019
2483;2;874;11/08/2019
5089;2;492;11/08/2019
1721;3;0;11/08/2019
3159;3;0;11/08/2019
9127;1;1547;11/08/2019
4897;1;970;11/08/2019
5651;2;540;11/08/2019
6235;1;1230;12/08/2019
1625;1;1953;12/08/2019
8833;2;710;12/08/2019
6276;2;1000;12/08/2019
7708;1;62;12/08/2019
1131;2;342;12/08/2019
8580;2;935;12/08/2019
1157;1;3249;12/08/2019
1163;2;168;12/08/2019
3171;3;0;12/08/2019
8851;3;0;12/08/2019
3585;3;0;12/08/2019
1208;1;55;12/08/2019
1785;3;0;12/08/2019
9030;3;0;12/08/2019
1209;2;237;12/08/2019
1638;1;2708;12/08/2019
1407;2;498;12/08/2019
1427;1;62;12/08/2019
8642;1;4507;12/08/2019
8887;2;191;12/08/2019
8933;2;632;12/08/2019
1558;2;148;12/08/2019
1452;3;0;12/08/2019
7783;2;327;12/08/2019
1517;3;0;12/08/2019
1878;2;754;12/08/2019
6576;3;0;12/08/2019
8629;3;0;12/08/2019
3432;2;446;12/08/2019
5750;1;1237;12/08/2019
5015;3;0;12/08/2019
1957;2;790;12/08/2019
3286;1;2739;12/08/2019
9201;2;374;12/08/2019
5346;2;266;12/08/2019
5336;1;1907;12/08/2019
123;3;0;12/08/2019
3376;2;593;12/08/2019
4771;1;3155;12/08/2019
9289;2;669;12/08/2019
1590;1;747;12/08/2019
8936;3;0;12/08/2019
3551;1;240;12/08/2019
4071;1;2128;12/08/2019
501;3;0;12/08/2019
8080;2;64;12/08/2019
4523;3;0;12/08/2019
6475;2;818;12/08/2019
2322;1;1903;12/08/2019
4107;2;86;12/08/2019
2224;1;699;12/08/2019
4541;3;0;12/08/2019
4259;2;945;12/08/2019
4471;2;313;12/08/2019
280;2;336;12/08/2019
8307;3;0;12/08/2019
6424;1;1030;12/08/2019
4077;1;1992;12/08/2019
4095;1;447;12/08/2019
6479;2;221;12/08/2019
2622;2;797;12/08/2019
4160;1;2348;12/08/2019
2714;2;509;12/08/2019
3756;2;991;12/08/2019
5927;1;1797;12/08/2019
8063;3;0;12/08/2019
2878;3;0;12/08/2019
2268;2;841;12/08/2019
4228;3;0;12/08/2019
3599;3;0;12/08/2019
699;1;867;12/08/2019
505;1;2702;12/08/2019
7300;3;0;12/08/2019
6103;3;0;12/08/2019
270;2;587;12/08/2019
6538;1;694;12/08/2019
2798;3;0;12/08/2019
6398;3;0;12/08/2019
8178;3;0;12/08/2019
8005;1;675;12/08/2019
6090;2;664;12/08/2019
8072;1;3158;12/08/2019
9121;2;940;12/08/2019
208;2;98;12/08/2019
7327;3;0;12/08/2019
9208;1;280;12/08/2019
6385;2;440;12/08/2019
4436;3;0;12/08/2019
1368;2;314;13/08/2019
3383;3;0;13/08/2019
248;3;0;13/08/2019
8528;3;0;13/08/2019
6440;3;0;13/08/2019
611;2;156;13/08/2019
6595;2;116;13/08/2019
2636;3;0;13/08/2019
4396;3;0;13/08/2019
6010;2;617;13/08/2019
4075;1;1575;13/08/2019
2453;1;1297;13/08/2019
7622;2;866;13/08/2019
2247;1;199;13/08/2019
5884;2;851;13/08/2019
7259;2;569;13/08/2019
5102;1;22;13/08/2019
5005;3;0;13/08/2019
7806;1;1012;13/08/2019
5963;2;663;13/08/2019
8622;2;800;13/08/2019
2502;1;66;13/08/2019
5107;1;16;13/08/2019
5111;3;0;13/08/2019
3449;3;0;13/08/2019
3205;3;0;13/08/2019
532;1;1879;13/08/2019
3462;3;0;13/08/2019
5954;2;490;13/08/2019
1517;2;140;13/08/2019
5938;2;787;13/08/2019
5674;3;0;13/08/2019
6464;1;124;13/08/2019
4940;3;0;13/08/2019
5608;2;540;13/08/2019
5144;2;336;13/08/2019
7774;3;0;13/08/2019
5179;2;683;13/08/2019
8906;2;728;13/08/2019
2923;1;877;13/08/2019
7363;1;292;13/08/2019
4289;2;824;13/08/2019
6475;2;946;13/08/2019
7811;2;65;13/08/2019
5121;1;1364;13/08/2019
6624;1;1248;13/08/2019
4970;1;3394;13/08/2019
8219;3;0;13/08/2019
9277;3;0;13/08/2019
7778;1;3292;13/08/2019
5742;3;0;13/08/2019
7151;2;226;13/08/2019
4511;2;355;13/08/2019
9068;3;0;13/08/2019
1071;3;0;13/08/2019
7850;3;0;13/08/2019
3607;3;0;13/08/2019
3780;3;0;13/08/2019
6790;1;3142;13/08/2019
8415;3;0;13/08/2019
7692;3;0;13/08/2019
2132;2;856;13/08/2019
5509;2;244;13/08/2019
3356;1;1792;13/08/2019
2070;2;124;13/08/2019
7579;1;362;13/08/2019
1954;2;464;13/08/2019
7982;1;1456;13/08/2019
8015;3;0;13/08/2019
2107;2;925;13/08/2019
681;1;249;13/08/2019
4540;2;583;13/08/2019
6739;3;0;13/08/2019
5513;3;0;13/08/2019
7094;1;225;13/08/2019
5356;2;130;13/08/2019
2780;3;0;13/08/2019
1949;2;221;13/08/2019
2731;3;0;13/08/2019
3099;1;965;13/08/2019
9090;3;0;13/08/2019
2659;2;895;13/08/2019
8071;1;437;13/08/2019
8464;1;1928;13/08/2019
1863;1;2754;13/08/2019
3768;1;152;13/08/2019
6508;1;4023;13/08/2019
2881;1;30;13/08/2019
1306;2;715;13/08/2019
1053;1;60;13/08/2019
1858;2;819;13/08/2019
2232;3;0;13/08/2019
7044;3;0;13/08/2019
1267;1;393;13/08/2019
5450;1;1713;13/08/2019
4632;1;1818;13/08/2019
1990;1;1019;13/08/2019
7165;3;0;13/08/2019
3282;2;512;13/08/2019
6728;3;0;13/08/2019
8984;3;0;13/08/2019
9037;1;745;13/08/2019
7799;3;0;13/08/2019
6427;3;0;13/08/2019
8606;2;485;14/08/2019
3376;3;0;14/08/2019
146;3;0;14/08/2019
9192;3;0;14/08/2019
2460;3;0;14/08/2019
7467;2;247;14/08/2019
6455;2;333;14/08/2019
8822;1;3493;14/08/2019
2457;3;0;14/08/2019
347;1;736;14/08/2019
1540;3;0;14/08/2019
6738;2;178;14/08/2019
7543;1;904;14/08/2019
2612;2;492;14/08/2019
1272;3;0;14/08/2019
1274;3;0;14/08/2019
5537;1;1960;14/08/2019
2684;1;2676;14/08/2019
302;3;0;14/08/2019
1359;3;0;14/08/2019
8733;3;0;14/08/2019
1045;3;0;14/08/2019
2642;2;401;14/08/2019
1300;1;187;14/08/2019
8066;2;297;14/08/2019
7750;3;0;14/08/2019
7416;2;903;14/08/2019
1082;2;538;14/08/2019
6061;1;358;14/08/2019
8776;2;315;14/08/2019
2759;2;212;14/08/2019
2752;3;0;14/08/2019
3304;2;627;14/08/2019
9161;2;488;14/08/2019
3238;1;597;14/08/2019
6374;2;495;14/08/2019
9160;2;111;14/08/2019
2514;3;0;14/08/2019
958;1;779;14/08/2019
2516;2;319;14/08/2019
6967;3;0;14/08/2019
4775;1;23;14/08/2019
4665;1;1448;14/08/2019
4311;2;488;14/08/2019
8337;3;0;14/08/2019
1944;1;2852;14/08/2019
3098;2;656;14/08/2019
4647;3;0;14/08/2019
8559;3;0;14/08/2019
3566;3;0;14/08/2019
1640;1;3536;14/08/2019
6944;1;4749;14/08/2019
3175;3;0;14/08/2019
1938;1;139;14/08/2019
4755;2;763;14/08/2019
635;1;124;14/08/2019
4866;1;984;14/08/2019
1815;2;602;14/08/2019
4826;3;0;14/08/2019
9086;3;0;14/08/2019
4727;3;0;14/08/2019
2347;1;3612;14/08/2019
6611;3;0;14/08/2019
3548;1;2175;14/08/2019
9246;3;0;14/08/2019
9074;2;373;14/08/2019
9070;2;906;14/08/2019
8577;3;0;14/08/2019
5058;1;1417;14/08/2019
5060;3;0;14/08/2019
1988;2;587;14/08/2019
258;2;465;14/08/2019
8583;1;3848;14/08/2019
7106;3;0;14/08/2019
153;2;707;14/08/2019
259;2;548;14/08/2019
4269;1;764;14/08/2019
6544;2;814;14/08/2019
2958;2;512;14/08/2019
8942;3;0;14/08/2019
8568;1;391;14/08/2019
1056;2;823;15/08/2019
8464;1;1625;15/08/2019
758;3;0;15/08/2019
1138;2;127;15/08/2019
1058;1;1100;15/08/2019
642;3;0;15/08/2019
6026;3;0;15/08/2019
4486;1;999;15/08/2019
5468;2;528;15/08/2019
4033;2;930;15/08/2019
3002;2;265;15/08/2019
3143;2;810;15/08/2019
3132;1;494;15/08/2019
2845;3;0;15/08/2019
3272;1;4163;15/08/2019
7841;3;0;15/08/2019
349;1;1106;15/08/2019
8300;3;0;15/08/2019
4448;3;0;15/08/2019
5541;2;396;15/08/2019
6806;1;1215;15/08/2019
8827;3;0;15/08/2019
8785;1;3731;15/08/2019
6565;1;730;15/08/2019
755;3;0;15/08/2019
725;3;0;15/08/2019
5443;2;280;15/08/2019
6758;3;0;15/08/2019
5787;2;587;15/08/2019
8409;1;2814;15/08/2019
7095;1;2646;15/08/2019
8343;3;0;15/08/2019
9047;2;373;15/08/2019
4653;3;0;15/08/2019
8866;1;1300;15/08/2019
4711;3;0;15/08/2019
2015;3;0;15/08/2019
2694;1;5347;15/08/2019
654;2;431;15/08/2019
3836;1;2607;15/08/2019
1912;1;2336;15/08/2019
7106;2;63;15/08/2019
5353;3;0;15/08/2019
6215;3;0;15/08/2019
3620;3;0;15/08/2019
367;3;0;15/08/2019
3994;3;0;15/08/2019
6013;2;997;15/08/2019
7263;3;0;15/08/2019
1400;2;82;15/08/2019
6318;3;0;15/08/2019
1689;1;954;15/08/2019
3699;2;54;15/08/2019
8522;1;748;15/08/2019
8097;1;4011;15/08/2019
3753;1;1868;15/08/2019
2614;1;53;15/08/2019
5937;1;955;15/08/2019
909;3;0;15/08/2019
4094;3;0;15/08/2019
4252;1;1105;15/08/2019
501;2;967;15/08/2019
9149;1;168;15/08/2019
2551;3;0;15/08/2019
6253;2;900;15/08/2019
6963;3;0;15/08/2019
4135;2;537;15/08/2019
4926;2;732;15/08/2019
5166;3;0;15/08/2019
4316;1;4029;15/08/2019
3189;2;479;15/08/2019
8913;2;897;15/08/2019
7914;1;190;15/08/2019
2944;3;0;15/08/2019
9130;1;2301;15/08/2019
3152;3;0;15/08/2019
5913;1;126;15/08/2019
8256;1;1642;15/08/2019
153;3;0;15/08/2019
1820;1;4777;15/08/2019
3461;2;457;15/08/2019
5199;3;0;15/08/2019
7216;1;5116;15/08/2019
4811;1;167;15/08/2019
1331;3;0;15/08/2019
5730;3;0;15/08/2019
4874;3;0;15/08/2019
6247;3;0;15/08/2019
4083;1;1190;15/08/2019
6443;1;1105;15/08/2019
2931;3;0;15/08/2019
1359;2;703;15/08/2019
1351;3;0;15/08/2019
8244;1;1381;15/08/2019
5651;2;257;15/08/2019
9277;1;730;15/08/2019
4981;3;0;16/08/2019
7704;1;1226;16/08/2019
3610;2;484;16/08/2019
4977;3;0;16/08/2019
4193;2;225;16/08/2019
4225;1;2203;16/08/2019
6102;1;3794;16/08/2019
4215;2;768;16/08/2019
7121;3;0;16/08/2019
6400;1;1349;16/08/2019
4568;1;1336;16/08/2019
3332;2;226;16/08/2019
5812;2;898;16/08/2019
4166;2;330;16/08/2019
5666;2;89;16/08/2019
4033;2;638;16/08/2019
7676;3;0;16/08/2019
5727;2;418;16/08/2019
7406;1;1841;16/08/2019
6189;3;0;16/08/2019
6356;1;2777;16/08/2019
3369;3;0;16/08/2019
5282;1;1935;16/08/2019
6148;2;117;16/08/2019
7031;3;0;16/08/2019
